363	1	66	214	297	157	180
363	2	63	244	363	148	269
363	3	62	186	301	56	139
363	4	56	75	186	232	370
364	1	73	300	470	368	476
364	2	63	245	363	133	248
364	3	62	190	307	36	114
364	4	56	77	186	205	338
365	1	73	287	466	342	466
365	2	63	242	359	100	218
365	3	62	189	307	7	91
365	4	56	77	182	178	313
366	1	73	262	462	326	447
366	2	66	210	301	88	117
366	3	63	240	357	89	204
366	4	62	190	307	5	69
366	5	56	62	175	163	294
367	1	73	259	420	307	408
367	2	73	466	633	320	419
367	3	66	208	292	76	102
367	4	63	231	338	74	187
367	5	62	184	300	4	54
367	6	56	56	169	145	275
368	1	73	250	416	292	400
368	2	66	221	332	68	174
368	3	63	224	333	50	173
368	4	56	51	162	129	260
369	1	73	228	412	277	379
369	2	73	421	611	289	387
369	3	66	196	283	43	71
369	4	63	215	331	42	157
369	5	56	44	157	121	247
370	1	73	216	392	266	371
370	2	73	409	589	277	373
370	3	66	192	280	32	57
370	4	63	208	320	28	148
370	5	56	35	148	105	236
371	1	73	212	369	254	358
371	2	73	578	635	62	150
371	3	73	389	566	254	359
371	4	63	201	312	20	132
371	5	56	27	142	91	222
372	1	73	574	634	58	139
372	2	73	191	362	241	347
372	3	73	111	227	215	299
372	4	73	379	557	251	354
372	5	63	182	274	10	40
372	6	63	196	307	15	124
372	7	56	23	136	82	215
373	1	73	177	346	228	332
373	2	73	574	634	38	125
373	3	73	361	545	235	339
373	4	73	105	215	206	299
373	5	63	187	297	6	115
373	6	56	13	128	66	204
374	1	73	167	336	214	322
374	2	73	347	525	228	331
374	3	73	95	207	193	271
374	4	73	574	634	34	117
374	5	63	185	295	0	106
374	6	56	9	127	53	195
375	1	73	148	330	196	307
375	2	73	345	508	217	318
375	3	73	87	193	178	268
375	4	66	181	294	0	93
375	5	63	182	292	0	89
375	6	56	10	126	38	175
376	1	73	157	322	177	280
376	2	73	327	511	193	297
376	3	73	84	186	156	243
376	4	56	11	126	19	149
377	1	73	327	506	173	282
377	2	73	147	329	146	264
378	1	73	146	323	132	252
378	2	73	327	492	166	276
379	1	73	318	500	135	251
379	2	73	144	322	113	227
380	1	73	305	498	118	238
382	1	73	275	461	75	196
384	1	73	262	449	34	174
385	1	73	263	458	24	165
386	1	73	264	450	17	152
387	1	73	259	445	19	149
398	1	73	247	413	29	146
399	1	73	236	403	26	146
402	1	73	218	362	34	164
404	1	60	93	639	32	444
405	1	64	568	622	29	76
406	1	64	541	599	46	92
407	1	73	75	185	38	125
407	2	73	134	279	119	239
407	3	64	531	583	74	117
408	1	66	527	639	108	252
408	2	64	516	573	92	136
409	1	66	509	639	118	270
409	2	64	501	564	106	146
409	3	62	444	621	5	136
410	1	66	485	639	129	276
410	2	64	487	551	123	165
410	3	64	241	288	73	104
410	4	62	437	624	0	151
411	1	62	416	621	8	170
412	1	66	462	636	170	305
412	2	62	402	565	3	187
413	1	66	458	634	179	312
413	2	62	386	556	2	194
413	3	56	111	225	33	112
414	1	66	428	622	181	330
414	2	62	302	539	0	217
415	1	66	414	620	204	341
415	2	66	582	639	196	271
415	3	62	342	519	5	238
415	4	62	229	406	9	181
415	5	56	88	202	81	161
416	1	66	409	600	218	346
416	2	63	510	634	32	166
416	3	62	341	499	8	248
416	4	56	83	193	100	177
416	5	41	282	367	264	381
417	1	66	368	588	229	367
417	2	63	485	629	50	194
417	3	62	262	478	29	265
417	4	62	213	355	38	224
417	5	56	60	178	117	197
417	6	41	257	346	279	403
418	1	66	367	546	258	380
418	2	64	494	548	196	224
418	3	62	294	449	46	296
418	4	62	184	335	63	222
418	5	62	460	600	65	207
418	6	56	38	164	139	217
419	1	66	345	524	265	373
419	2	63	285	379	31	91
419	3	62	216	432	56	295
419	4	62	435	588	76	208
419	5	56	16	148	153	235
420	1	66	323	494	268	386
420	2	63	270	354	42	107
420	3	62	241	402	82	297
420	4	62	412	547	84	217
420	5	56	0	116	162	253
421	1	66	294	477	269	394
421	2	62	140	383	93	301
421	3	62	389	523	96	225
422	1	66	274	456	278	396
422	2	62	82	361	92	303
422	3	62	363	499	99	240
422	4	41	138	230	333	459
423	1	62	341	472	105	236
423	2	62	86	336	103	315
424	1	62	29	301	107	337
424	2	62	304	441	112	245
425	1	66	181	358	283	418
425	2	62	2	265	112	340
425	3	62	265	403	115	251
426	1	62	5	240	120	347
426	2	62	247	372	122	251
427	1	66	134	295	314	426
427	2	62	0	213	126	356
427	3	62	207	345	127	258
428	1	77	395	639	270	476
428	2	66	98	266	307	442
428	3	62	8	175	135	363
428	4	62	192	314	132	264
429	1	77	384	639	268	473
429	2	66	86	255	309	456
429	3	62	0	162	138	413
429	4	62	159	294	137	272
430	1	77	378	637	276	473
430	2	66	71	238	323	467
430	3	62	1	149	150	413
430	4	62	143	283	147	275
431	1	77	359	639	281	470
431	2	66	41	236	321	479
431	3	62	0	131	162	390
431	4	62	117	263	148	294
432	1	77	328	639	278	476
432	2	66	33	229	327	479
432	3	64	189	265	325	362
432	4	62	108	248	164	309
432	5	62	0	114	182	416
432	6	39	557	595	213	288
433	1	77	319	639	280	473
433	2	66	34	203	354	476
433	3	62	1	109	187	412
433	4	62	99	241	171	315
433	5	39	556	585	216	295
434	1	77	318	639	282	474
434	2	66	27	201	363	472
434	3	62	80	234	176	316
434	4	62	0	91	185	417
435	1	77	358	639	288	469
435	2	66	29	192	366	479
435	3	62	1	79	192	415
435	4	62	60	224	186	319
435	5	39	530	559	224	299
436	1	77	356	639	290	469
436	2	66	30	179	367	477
436	3	62	2	77	197	408
436	4	62	62	219	188	319
436	5	39	528	557	221	301
437	1	77	322	639	283	474
437	2	66	32	181	362	477
437	3	62	1	78	189	409
437	4	62	64	219	182	317
437	5	39	532	560	218	291
438	1	77	324	639	281	470
438	2	66	30	189	356	474
438	3	62	1	85	184	414
438	4	62	60	224	176	315
438	5	39	533	568	210	281
439	1	77	319	639	275	471
439	2	66	31	199	355	475
439	3	64	174	256	329	363
439	4	62	0	94	177	426
439	5	62	67	239	168	309
440	1	77	360	639	273	473
440	2	67	278	352	207	237
440	3	66	24	231	322	479
440	4	62	2	110	182	419
440	5	62	93	246	159	307
441	1	77	379	638	266	476
441	2	66	51	231	328	479
441	3	64	201	282	313	345
441	4	62	0	129	172	421
441	5	62	107	259	149	303
442	1	77	385	639	261	476
442	2	66	75	245	324	471
442	3	62	0	141	156	400
442	4	62	125	276	145	274
443	1	77	392	639	263	478
443	2	66	83	254	312	465
443	3	62	2	149	149	419
443	4	62	132	287	135	275
444	1	77	406	639	268	471
444	2	66	109	264	307	457
444	3	62	1	164	143	404
444	4	62	147	298	127	271
445	1	77	414	639	268	468
445	2	66	127	275	304	434
445	3	62	5	176	124	379
446	1	77	419	639	270	469
446	2	66	127	313	276	436
446	3	62	5	201	117	359
446	4	62	199	336	107	255
447	1	66	139	319	275	426
447	2	62	0	216	101	349
447	3	62	206	350	98	253
448	1	66	156	326	270	416
448	2	62	6	236	94	346
448	3	62	233	376	101	222
449	1	66	179	345	268	411
449	2	62	15	258	94	324
449	3	62	252	394	95	223
450	1	66	190	371	262	397
450	2	64	300	345	249	268
450	3	62	0	274	79	315
450	4	62	282	420	91	222
451	1	66	218	383	262	386
451	2	62	59	299	68	301
451	3	62	302	444	81	221
452	1	66	224	403	263	376
452	2	62	34	316	60	293
452	3	62	333	466	84	214
453	1	66	239	423	232	386
453	2	64	352	398	235	259
453	3	62	130	338	50	294
453	4	62	353	494	79	215
454	1	66	245	434	231	378
454	2	62	144	371	58	258
454	3	62	380	515	77	214
455	1	66	263	436	232	371
455	2	62	164	390	36	247
455	3	62	395	539	65	215
455	4	62	105	307	13	151
456	1	66	267	449	232	371
456	2	62	209	405	48	229
456	3	62	413	583	71	221
456	4	56	1	130	50	111
457	1	66	297	507	238	371
457	2	62	204	442	28	245
457	3	62	442	613	68	227
457	4	56	15	161	43	103
458	1	62	235	472	25	245
459	1	62	248	498	24	248
460	1	62	276	538	33	246
461	1	62	297	567	29	256
462	1	73	52	154	232	314
462	2	65	57	167	403	477
462	3	62	321	605	40	250
462	4	56	170	287	54	109
463	1	66	406	622	265	403
463	2	62	328	622	33	252
463	3	56	181	297	51	105
464	1	73	64	167	216	301
464	2	66	414	629	271	399
464	3	65	63	168	388	479
464	4	62	340	627	27	253
464	5	56	196	308	42	99
465	1	73	73	178	215	297
465	2	66	420	629	257	405
465	3	62	358	639	31	247
465	4	56	203	321	43	96
466	1	66	459	633	264	394
466	2	65	85	188	378	479
466	3	62	373	639	20	248
467	1	66	463	639	261	406
467	2	65	94	195	376	479
467	3	62	389	639	15	250
468	1	73	107	212	203	285
468	2	73	370	577	323	470
468	3	66	467	639	271	400
468	4	62	415	635	12	252
468	5	56	245	362	27	84
469	1	73	103	209	192	272
469	2	66	465	639	266	395
469	3	62	409	638	5	245
469	4	56	249	366	18	74
470	1	73	92	198	185	263
470	2	66	460	638	264	389
470	3	62	404	637	4	242
470	4	56	244	364	9	66
471	1	73	87	190	180	261
471	2	73	74	204	99	167
471	3	73	357	556	316	472
471	4	66	453	639	265	384
471	5	62	396	636	4	215
471	6	56	241	359	6	62
472	1	73	84	189	172	252
472	2	73	69	196	93	162
472	3	66	451	639	260	377
472	4	62	399	639	5	210
473	1	73	78	184	169	254
473	2	66	448	639	241	369
473	3	62	399	639	0	212
474	1	73	76	181	167	258
474	2	66	448	639	243	369
474	3	62	395	639	1	213
475	1	66	437	638	240	371
475	2	62	395	639	0	216
475	3	41	387	440	191	251
476	1	73	65	169	179	260
476	2	73	53	182	95	167
476	3	66	438	637	229	372
476	4	62	387	639	0	209
477	1	73	54	166	180	264
477	2	73	52	173	99	167
477	3	66	433	636	226	376
477	4	62	381	639	0	214
478	1	73	43	167	112	182
478	2	66	429	634	231	372
478	3	62	363	639	0	212
479	1	73	37	150	189	281
479	2	66	424	632	217	378
479	3	62	364	635	6	242
479	4	41	359	410	196	257
480	1	73	36	140	200	287
480	2	66	415	634	216	382
480	3	65	6	107	384	479
480	4	62	354	639	1	215
480	5	56	208	313	3	68
480	6	41	350	400	205	261
481	1	73	27	132	200	287
481	2	66	407	633	218	384
481	3	65	1	90	385	474
481	4	62	347	622	0	248
481	5	56	206	309	2	72
481	6	41	346	397	201	265
482	1	66	395	629	207	382
482	2	62	326	625	0	216
482	3	41	333	385	200	261
483	1	73	6	113	199	288
483	2	66	389	632	215	389
483	3	62	314	625	0	213
483	4	41	322	377	202	263
484	1	66	388	627	215	390
484	2	64	588	639	206	252
484	3	62	312	618	0	214
484	4	56	192	288	2	67
484	5	41	320	373	199	264
485	1	66	375	620	209	386
485	2	62	306	619	0	211
486	1	66	369	622	210	385
486	2	64	570	633	198	238
486	3	62	296	617	0	208
486	4	41	298	354	191	260
487	1	67	12	98	108	185
487	2	66	339	629	189	378
487	3	64	564	629	194	233
487	4	62	280	617	0	202
487	5	41	288	343	189	255
488	1	66	345	614	211	376
488	2	64	556	627	192	232
488	3	62	275	589	0	202
488	4	62	585	637	0	166
488	5	41	280	336	185	252
489	1	66	327	632	193	380
489	2	64	557	628	191	231
489	3	62	268	591	0	202
489	4	62	585	638	0	168
489	5	41	278	331	185	252
490	1	66	326	628	188	378
490	2	64	560	627	186	227
490	3	62	264	585	0	195
490	4	41	276	330	184	251
491	1	66	325	629	191	381
491	2	64	559	629	183	226
491	3	62	255	586	0	195
491	4	41	270	326	183	250
492	1	66	317	631	186	374
492	2	64	559	631	180	220
492	3	62	245	587	0	193
492	4	41	265	319	183	242
493	1	67	2	86	97	171
493	2	66	315	625	183	371
493	3	64	556	630	174	216
493	4	62	237	584	0	190
493	5	41	261	316	180	240
494	1	66	298	626	173	374
494	2	64	552	624	171	212
494	3	62	229	579	0	188
494	4	41	251	307	170	240
495	1	67	2	70	92	167
495	2	66	288	622	168	377
495	3	64	544	617	165	206
495	4	62	218	580	0	185
495	5	62	576	639	1	119
495	6	41	238	296	171	237
496	1	66	280	624	165	384
496	2	64	540	613	162	205
496	3	62	212	559	1	186
496	4	62	570	639	0	156
496	5	41	230	288	170	239
497	1	66	269	607	163	383
497	2	64	533	608	158	200
497	3	62	200	554	1	188
497	4	41	218	286	169	243
498	1	66	270	604	167	381
498	2	64	527	602	158	202
498	3	62	180	549	1	190
498	4	41	218	280	176	249
499	1	66	266	604	175	383
499	2	64	521	597	169	207
499	3	62	158	548	4	194
499	4	62	550	639	0	126
499	5	41	205	275	185	262
500	1	66	267	598	184	389
500	2	64	518	589	169	216
500	3	62	153	526	4	202
500	4	41	200	270	191	268
501	1	66	254	601	192	407
501	2	64	517	587	181	220
501	3	62	149	521	0	218
501	4	62	536	639	0	155
501	5	41	199	267	201	273
502	1	66	255	603	205	437
502	2	64	516	588	193	232
502	3	62	146	519	0	248
502	4	62	537	639	0	158
502	5	41	197	266	211	285
503	1	66	253	596	211	434
503	2	64	515	588	200	242
503	3	62	146	519	0	255
503	4	62	538	638	0	158
503	5	41	198	267	220	293
504	1	66	257	599	216	438
504	2	64	514	589	208	251
504	3	62	145	517	0	256
504	4	62	538	638	0	170
504	5	41	199	267	226	295
505	1	66	259	595	222	445
505	2	64	520	596	219	258
505	3	62	148	521	0	257
505	4	62	546	639	0	203
505	5	41	208	273	233	303
506	1	67	2	72	175	246
506	2	66	268	600	235	453
506	3	64	530	599	229	271
506	4	62	153	547	0	267
506	5	62	552	639	0	213
506	6	41	216	284	242	311
507	1	67	3	76	173	247
507	2	66	272	599	234	456
507	3	64	532	608	235	277
507	4	62	159	549	0	273
507	5	41	220	288	244	315
508	1	66	279	598	236	454
508	2	64	546	616	244	289
508	3	62	179	550	0	272
508	4	62	567	638	0	219
508	5	41	233	296	252	317
509	1	66	303	622	251	453
509	2	64	558	633	249	292
509	3	62	210	561	0	276
509	4	41	251	307	252	315
510	1	67	5	114	173	247
510	2	66	304	622	253	462
510	3	64	563	636	253	306
510	4	62	207	592	0	275
510	5	41	257	316	255	317
511	1	66	315	626	268	466
511	2	64	570	639	263	310
511	3	62	225	596	0	280
511	4	41	271	324	262	328
512	1	73	0	105	257	350
512	2	66	321	629	269	467
512	3	64	578	639	267	318
512	4	62	238	603	0	282
512	5	41	278	330	266	334
513	1	66	323	639	270	472
513	2	64	586	639	271	324
513	3	62	247	610	0	291
514	1	73	13	121	278	367
514	2	66	346	630	278	467
514	3	62	255	616	0	291
515	1	66	360	637	273	468
515	2	62	264	632	1	292
515	3	41	310	366	282	339
516	1	73	42	148	282	373
516	2	66	370	639	276	465
516	3	64	611	639	265	309
516	4	62	273	631	1	290
517	1	73	34	200	183	291
517	2	73	53	152	281	373
517	3	66	379	637	272	467
517	4	64	612	639	260	305
517	5	62	281	631	3	288
517	6	0	1	60	15	242
518	1	73	40	201	184	288
518	2	73	62	158	282	382
518	3	66	384	639	272	469
518	4	62	282	634	2	288
519	1	73	36	202	188	292
519	2	66	386	639	268	469
519	3	62	280	631	3	293
520	1	73	30	195	189	302
520	2	66	381	637	259	475
520	3	62	281	621	5	294
520	4	56	216	519	7	143
521	1	73	47	141	301	393
521	2	66	369	629	258	475
521	3	62	274	625	10	297
521	4	56	217	505	7	150
522	1	66	356	615	261	472
522	2	62	265	584	18	293
522	3	56	165	487	7	145
523	1	66	353	620	262	470
523	2	62	266	554	29	317
523	3	62	563	638	63	241
523	4	56	179	474	16	159
524	1	73	0	150	213	333
524	2	73	16	124	308	437
524	3	66	351	621	281	467
524	4	64	533	595	273	309
524	5	62	259	552	52	314
524	6	56	178	462	26	173
525	1	73	21	120	329	430
525	2	73	5	142	221	334
525	3	66	348	618	281	465
525	4	64	527	585	274	309
525	5	62	255	547	63	320
525	6	62	549	639	84	267
525	7	56	160	401	26	174
525	8	56	174	250	90	167
525	9	41	297	349	303	363
526	1	66	361	591	291	471
526	2	63	215	423	59	213
526	3	62	254	521	67	335
527	1	66	353	575	291	472
527	2	64	505	558	283	315
527	3	56	156	409	70	203
527	4	62	250	516	79	333
527	5	62	448	544	2	61
527	6	62	523	638	104	260
528	1	66	348	563	288	472
528	2	56	174	394	80	213
528	3	62	249	507	90	329
528	4	62	432	524	2	69
528	5	62	226	388	87	261
528	6	41	279	325	318	372
529	1	66	346	554	293	473
529	2	63	179	387	90	218
529	3	62	222	382	96	249
529	4	62	253	492	114	336
529	5	62	408	515	3	76
530	1	66	334	538	298	469
530	2	64	473	525	293	327
530	3	63	212	363	99	242
530	4	56	187	380	93	220
530	5	62	251	489	118	334
530	6	62	405	505	1	89
530	7	62	218	384	96	253
530	8	62	489	635	125	280
530	9	56	113	216	111	186
530	10	56	108	322	79	186
531	1	73	307	599	281	465
531	2	64	469	519	288	320
531	3	63	208	362	88	251
531	4	63	277	382	58	108
531	5	62	399	497	3	88
531	6	62	255	482	123	330
531	7	62	219	385	92	252
531	8	62	483	635	124	279
531	9	56	106	211	109	182
532	1	66	317	530	289	451
532	2	64	462	511	271	304
532	3	63	197	368	78	224
532	4	62	474	632	114	265
532	5	62	385	488	4	70
532	6	62	263	471	112	304
532	7	56	96	206	91	165
532	8	56	31	209	4	180
533	1	66	327	543	269	444
533	2	64	461	510	267	297
533	3	63	189	371	66	210
533	4	62	378	480	3	69
533	5	62	473	634	108	259
533	6	62	272	473	106	298
533	7	56	81	204	82	159
533	8	56	25	203	4	169
534	1	66	343	558	272	432
534	2	64	467	514	257	287
534	3	63	204	370	53	202
534	4	62	478	636	103	249
534	5	62	285	473	99	296
534	6	62	378	478	0	59
534	7	62	214	383	51	198
534	8	56	93	209	75	148
534	9	56	41	210	6	161
535	1	66	353	547	270	418
535	2	63	215	366	47	202
535	3	62	301	472	91	292
535	4	62	390	478	0	48
535	5	62	488	633	87	229
535	6	56	97	213	66	142
535	7	56	45	220	6	153
536	1	66	359	552	268	413
536	2	64	486	537	247	278
536	3	63	228	400	34	181
536	4	62	311	491	80	285
536	5	62	500	635	87	229
536	6	56	101	224	63	135
537	1	66	369	571	267	417
537	2	63	242	407	39	204
537	3	63	284	420	12	63
537	4	62	324	502	82	283
537	5	62	516	636	91	256
537	6	56	117	235	60	131
538	1	66	386	583	254	410
538	2	63	251	424	32	180
538	3	63	291	423	11	56
538	4	62	346	520	69	285
538	5	56	130	239	51	126
539	1	66	399	599	247	391
539	2	63	257	423	27	173
539	3	63	298	449	2	47
539	4	62	355	541	59	254
539	5	56	134	250	40	114
540	1	66	412	601	246	395
540	2	62	349	584	50	256
540	3	56	147	264	35	109
541	1	66	425	623	215	399
541	2	63	287	460	14	165
541	3	62	387	581	54	248
541	4	56	158	274	32	109
542	1	63	300	472	7	159
542	2	62	393	612	33	248
542	3	56	171	283	26	102
543	1	66	437	630	208	410
543	2	62	401	619	35	253
543	3	62	308	499	3	165
543	4	56	182	290	31	109
544	1	66	464	632	243	399
544	2	62	402	626	48	261
544	3	62	315	502	6	171
544	4	56	185	294	32	111
545	1	66	474	626	217	386
545	2	62	408	634	43	251
545	3	56	186	300	32	110
546	1	66	477	631	217	392
546	2	63	324	510	0	165
546	3	62	428	632	22	250
546	4	56	196	302	24	102
547	1	66	479	637	248	392
547	2	63	336	517	0	164
547	3	62	448	623	35	251
547	4	56	198	305	18	95
548	1	66	482	634	225	387
548	2	63	333	521	1	163
548	3	62	448	625	36	248
548	4	56	197	304	11	87
549	1	66	481	635	218	388
549	2	63	336	520	0	155
549	3	62	451	623	33	249
549	4	56	198	304	4	77
550	1	66	486	639	216	389
550	2	63	341	522	0	152
550	3	62	451	638	34	235
550	4	62	352	544	0	153
550	5	56	199	309	2	76
551	1	66	493	639	218	391
551	2	66	336	438	110	161
551	3	63	340	516	0	153
551	4	62	453	636	33	237
551	5	62	355	543	0	156
551	6	56	197	307	1	77
552	1	73	158	263	255	356
552	2	66	479	639	245	401
552	3	63	333	518	0	155
552	4	62	455	634	35	241
552	5	56	194	305	3	76
553	1	66	484	639	246	398
553	2	63	322	526	0	158
553	3	62	454	636	33	239
553	4	56	183	298	4	87
554	1	63	318	522	0	157
554	2	62	453	622	28	249
554	3	56	172	292	6	88
555	1	63	305	508	0	154
555	2	62	451	621	21	247
555	3	62	308	513	0	119
555	4	56	158	276	8	91
556	1	73	132	271	279	391
556	2	66	491	638	212	373
556	3	63	293	479	0	151
556	4	62	440	625	8	246
556	5	56	144	265	8	94
557	1	73	118	267	280	413
557	2	66	487	635	203	381
557	3	63	291	472	4	166
557	4	62	439	622	11	242
557	5	56	130	251	13	105
558	1	73	118	264	295	417
558	2	66	489	637	212	375
558	3	64	583	632	201	232
558	4	63	290	471	3	181
558	5	62	434	619	12	247
558	6	56	128	244	24	117
559	1	66	491	638	210	377
559	2	63	280	468	2	180
559	3	62	442	604	20	247
559	4	62	586	638	12	196
559	5	56	119	239	31	120
560	1	73	128	273	310	443
560	2	66	489	638	212	378
560	3	63	275	456	0	177
560	4	62	432	610	4	250
560	5	56	109	227	35	131
561	1	73	125	279	314	454
561	2	66	489	634	210	379
561	3	62	277	449	1	189
561	4	56	103	220	40	139
562	1	73	120	293	323	470
562	2	66	492	639	208	392
562	3	63	573	639	23	177
562	4	62	422	602	3	260
562	5	62	269	439	8	198
562	6	56	94	212	52	151
563	1	73	122	289	334	478
563	2	67	319	349	427	478
563	3	66	510	638	218	388
563	4	63	570	639	27	183
563	5	62	423	599	10	269
563	6	56	92	211	65	171
564	1	73	133	299	367	471
564	2	73	208	350	317	458
564	3	63	568	639	34	184
564	4	56	94	204	77	183
565	1	66	514	639	243	412
565	2	63	567	638	54	207
565	3	62	251	429	38	237
565	4	56	88	201	100	207
566	1	63	569	639	51	218
566	2	62	333	438	0	51
566	3	62	247	433	47	251
566	4	56	92	208	121	223
567	1	63	578	639	77	241
567	2	62	340	452	2	69
567	3	62	278	427	91	278
567	4	56	101	214	138	237
568	1	62	350	453	1	90
568	2	56	110	224	150	250
569	1	66	566	639	291	463
569	2	62	355	461	9	99
569	3	62	275	451	101	293
569	4	56	117	232	163	262
570	1	63	360	465	23	118
570	2	62	360	466	20	111
570	3	56	122	234	177	276
571	1	66	268	324	220	274
571	2	63	302	462	156	325
571	3	63	266	328	219	278
571	4	62	320	444	158	338
571	5	62	469	626	142	411
571	6	62	361	469	45	134
571	7	56	124	242	195	291
572	1	66	268	327	222	276
572	2	63	266	328	221	280
572	3	62	301	468	152	328
572	4	62	361	468	52	143
572	5	62	472	631	161	396
572	6	56	125	248	200	292
573	1	66	270	334	224	274
573	2	63	355	473	50	144
573	3	62	298	473	136	331
573	4	62	365	476	51	142
573	5	62	484	636	165	394
573	6	56	129	249	196	291
574	1	66	277	342	217	268
574	2	63	297	478	131	329
574	3	63	333	479	39	150
574	4	56	134	250	192	291
574	5	0	0	86	52	354
575	1	63	333	483	122	325
575	2	63	276	345	208	265
575	3	62	339	477	128	326
575	4	63	342	477	31	141
575	5	62	373	486	43	131
575	6	62	482	639	105	391
575	7	56	136	248	181	277
575	8	0	0	88	37	362
576	1	66	277	342	197	242
576	2	63	290	473	107	293
576	3	63	348	482	18	129
576	4	62	341	467	109	310
576	5	56	132	246	165	260
576	6	0	0	91	26	330
577	1	63	299	475	96	285
577	2	63	268	340	181	238
577	3	62	367	480	10	100
577	4	62	335	473	106	291
577	5	56	125	240	155	250
577	6	0	0	88	7	304
578	1	66	268	339	164	220
578	2	63	333	485	73	280
578	3	63	266	339	157	219
578	4	62	367	480	1	88
578	5	62	336	471	81	279
578	6	56	119	234	138	231
578	7	0	0	86	17	285
579	1	73	174	364	383	479
579	2	73	282	431	326	455
579	3	63	290	472	51	247
579	4	62	472	639	36	328
579	5	62	358	473	3	61
579	6	62	327	441	61	253
579	7	56	112	236	120	217
579	8	0	0	88	0	266
580	1	73	280	428	316	437
580	2	73	180	368	377	475
580	3	66	265	333	134	181
580	4	63	321	489	33	239
580	5	63	263	330	126	189
580	6	62	477	639	29	325
580	7	56	109	227	99	198
581	1	73	171	354	359	478
581	2	73	245	412	307	459
581	3	62	327	478	31	221
581	4	56	98	220	76	175
582	1	73	157	357	321	479
582	2	62	314	442	8	197
582	3	62	467	637	1	257
582	4	56	82	206	53	157
583	1	73	158	356	311	467
583	2	62	455	551	13	242
583	3	62	300	458	0	182
583	4	56	64	205	26	143
584	1	73	137	341	293	461
584	2	56	49	196	20	128
585	1	73	10	174	202	339
585	2	56	31	182	4	117
586	1	73	126	313	263	423
587	1	62	412	553	4	151
590	1	67	326	373	301	345
591	1	66	495	600	59	200
592	1	73	60	266	224	385
592	2	65	389	529	415	479
593	1	73	55	267	220	390
593	2	66	484	590	38	181
593	3	65	390	529	410	478
594	1	73	53	255	211	376
594	2	65	384	528	384	479
595	1	66	478	582	18	156
595	2	41	379	430	75	141
596	1	73	38	244	204	367
596	2	66	475	582	16	150
596	3	65	382	528	372	479
596	4	41	377	426	69	135
597	1	65	386	523	360	473
598	1	73	35	224	175	344
599	1	73	25	220	162	328
600	1	73	16	223	151	319
602	1	73	12	208	115	298
602	2	65	366	502	289	406
603	1	73	5	208	106	280
603	2	65	351	511	273	389
604	1	73	7	208	103	275
604	2	65	343	513	265	383
605	1	73	6	208	104	270
605	2	65	352	511	259	382
606	1	73	4	209	96	269
606	2	65	356	509	258	382
607	1	73	3	210	96	271
607	2	65	352	514	260	384
608	1	73	5	209	100	271
608	2	65	350	519	259	388
609	1	73	4	210	96	269
609	2	65	352	521	260	385
610	1	73	6	214	94	269
610	2	65	354	520	261	393
611	1	73	7	210	97	269
611	2	65	351	523	261	396
612	1	73	5	208	97	274
612	2	65	346	523	266	399
613	1	73	4	205	99	277
613	2	65	357	512	278	407
614	1	73	5	203	107	281
615	1	73	4	207	109	279
616	1	73	4	210	106	281
617	1	73	1	208	114	291
618	1	73	1	212	115	293
619	1	73	0	218	115	297
619	2	66	471	573	0	72
619	3	65	359	516	299	432
620	1	73	5	221	118	298
620	2	65	362	515	302	429
621	1	73	5	221	119	300
621	2	65	363	529	300	435
622	1	73	9	223	131	311
622	2	67	282	337	189	233
622	3	65	364	531	300	438
623	1	73	10	227	133	311
623	2	65	369	529	305	440
624	1	73	8	226	143	313
626	1	73	8	226	147	314
626	2	66	477	583	0	90
626	3	65	365	533	309	450
627	1	73	8	225	146	316
627	2	66	477	580	0	93
628	1	66	476	580	0	91
628	2	65	366	532	308	451
629	1	73	8	224	145	316
629	2	65	367	532	311	453
630	1	73	9	222	143	316
630	2	66	473	579	0	92
630	3	65	360	534	308	448
631	1	73	7	221	139	314
631	2	66	469	580	1	88
631	3	65	356	521	307	441
632	1	73	7	220	140	315
632	2	65	351	521	308	445
633	1	73	6	217	141	314
633	2	65	353	518	307	445
634	1	73	8	216	141	314
634	2	65	354	516	309	447
635	1	73	7	215	143	315
635	2	65	348	518	310	444
636	1	73	7	214	142	314
636	2	65	350	516	310	444
637	1	73	7	213	143	316
637	2	65	347	515	308	446
638	1	73	5	212	145	316
638	2	65	346	516	309	445
639	1	73	4	211	144	316
639	2	65	347	515	309	445
